OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,ISO Dates
ORD200557,"Thursday, June 29, 2023",C56969,Tablet,1,56.2,130 Main St,Debit Card,Pending,TRK40719215,1,WINTER15,Facebook,56.2,29-06-2023
ORD200565,"Sunday, May 14, 2023",C62042,Tablet,5,307.98,214 Main St,Online,Pending,TRK42605492,10,NoCoupon,Facebook,1539.9,14-05-2023
ORD200572,"Saturday, November 11, 2023",C27438,Printer,1,70.32,341 Main St,Cash,Returned,TRK69125497,4,WINTER15,Facebook,70.32,11-11-2023
ORD200576,"Wednesday, May 29, 2024",C14457,Laptop,5,79.08,747 Main St,Cash,Pending,TRK42517811,8,NoCoupon,Facebook,395.4,29-05-2024
ORD200579,"Sunday, June 4, 2023",C73999,Tablet,2,187.88,413 Main St,Online,Shipped,TRK67919507,4,WINTER15,Facebook,375.76,04-06-2023
ORD200593,"Wednesday, August 2, 2023",C51024,Monitor,1,489.8,636 Main St,Gift Card,Shipped,TRK31375086,4,FREESHIP,Facebook,489.8,02-08-2023
ORD200596,"Monday, June 12, 2023",C91805,Desk,3,606.41,653 Main St,Debit Card,Returned,TRK34504030,7,FREESHIP,Facebook,1819.23,12-06-2023
ORD200598,"Friday, April 26, 2024",C60329,Desk,5,495.35,826 Main St,Credit Card,Pending,TRK59069987,5,NoCoupon,Facebook,2476.75,26-04-2024
ORD200599,"Friday, June 30, 2023",C28740,Chair,3,556.99,123 Main St,Online,Cancelled,TRK33642221,4,FREESHIP,Facebook,1670.97,30-06-2023
ORD200600,"Friday, May 26, 2023",C87051,Printer,1,72.31,460 Main St,Gift Card,Cancelled,TRK82056333,1,FREESHIP,Facebook,72.31,26-05-2023
ORD200604,"Sunday, June 22, 2025",C99214,Chair,3,32.62,252 Main St,Debit Card,Delivered,TRK81368481,6,NoCoupon,Facebook,97.86,22-06-2025
ORD200610,"Sunday, June 16, 2024",C60361,Desk,5,389.62,623 Main St,Cash,Returned,TRK83566924,7,FREESHIP,Facebook,1948.1,16-06-2024
ORD200615,"Friday, March 7, 2025",C97218,Monitor,5,460.14,252 Main St,Credit Card,Returned,TRK52632065,10,WINTER15,Facebook,2300.7,07-03-2025
ORD200616,"Thursday, October 17, 2024",C43919,Tablet,3,601.6,984 Main St,Credit Card,Cancelled,TRK73113192,7,SAVE10,Facebook,1804.8,17-10-2024
ORD200622,"Saturday, November 2, 2024",C27078,Desk,5,236.38,128 Main St,Credit Card,Returned,TRK89314307,7,NoCoupon,Facebook,1181.9,02-11-2024
ORD200632,"Tuesday, May 2, 2023",C67260,Laptop,5,678.16,463 Main St,Gift Card,Delivered,TRK38229104,7,WINTER15,Facebook,3390.8,02-05-2023
ORD200635,"Wednesday, December 13, 2023",C12818,Chair,3,63.68,434 Main St,Cash,Returned,TRK40879983,6,NoCoupon,Facebook,191.04,13-12-2023
ORD200636,"Thursday, October 5, 2023",C60384,Laptop,4,371.07,336 Main St,Cash,Cancelled,TRK92080037,7,WINTER15,Facebook,1484.28,05-10-2023
ORD200645,"Monday, January 2, 2023",C82990,Laptop,2,150.05,727 Main St,Credit Card,Cancelled,TRK68574801,4,SAVE10,Facebook,300.1,02-01-2023
ORD200656,"Thursday, January 18, 2024",C51404,Monitor,2,189.06,835 Main St,Gift Card,Shipped,TRK85682500,7,SAVE10,Facebook,378.12,18-01-2024
ORD200660,"Saturday, October 19, 2024",C43842,Chair,2,651.57,933 Main St,Debit Card,Shipped,TRK54084424,7,WINTER15,Facebook,1303.14,19-10-2024
ORD200662,"Saturday, January 28, 2023",C98332,Laptop,3,438.89,985 Main St,Cash,Returned,TRK85744797,3,NoCoupon,Facebook,1316.67,28-01-2023
ORD200668,"Friday, July 5, 2024",C61257,Monitor,2,253.67,981 Main St,Cash,Returned,TRK25226070,3,WINTER15,Facebook,507.34,05-07-2024
ORD200674,"Tuesday, January 9, 2024",C56928,Laptop,4,358.75,860 Main St,Gift Card,Delivered,TRK57792939,9,SAVE10,Facebook,1435,09-01-2024
ORD200678,"Sunday, November 24, 2024",C40863,Chair,3,163.13,457 Main St,Gift Card,Shipped,TRK20553345,5,WINTER15,Facebook,489.39,24-11-2024
ORD200680,"Sunday, August 27, 2023",C16702,Monitor,3,463.39,694 Main St,Credit Card,Returned,TRK16953491,3,NoCoupon,Facebook,1390.17,27-08-2023
ORD200686,"Monday, October 9, 2023",C41903,Desk,3,53.6,525 Main St,Cash,Pending,TRK59112382,4,WINTER15,Facebook,160.8,09-10-2023
ORD200688,"Wednesday, March 6, 2024",C20077,Monitor,4,593.22,154 Main St,Credit Card,Cancelled,TRK36415742,8,WINTER15,Facebook,2372.88,06-03-2024
ORD200689,"Tuesday, August 29, 2023",C13186,Tablet,2,444.84,787 Main St,Online,Shipped,TRK56967415,7,NoCoupon,Facebook,889.68,29-08-2023
ORD200696,"Sunday, July 2, 2023",C22429,Chair,4,151.2,965 Main St,Gift Card,Pending,TRK38572927,9,WINTER15,Facebook,604.8,02-07-2023
ORD200699,"Monday, November 13, 2023",C36813,Laptop,3,614.15,897 Main St,Gift Card,Cancelled,TRK84088900,3,NoCoupon,Facebook,1842.45,13-11-2023
ORD200706,"Sunday, March 2, 2025",C85330,Desk,5,228.09,969 Main St,Gift Card,Returned,TRK97693301,9,FREESHIP,Facebook,1140.45,02-03-2025
ORD200707,"Friday, November 1, 2024",C31761,Chair,4,650.04,989 Main St,Gift Card,Cancelled,TRK17628852,6,SAVE10,Facebook,2600.16,01-11-2024
ORD200713,"Saturday, June 21, 2025",C65056,Tablet,4,532.49,638 Main St,Online,Cancelled,TRK31705278,6,SAVE10,Facebook,2129.96,21-06-2025
ORD200714,"Friday, April 21, 2023",C84888,Laptop,1,51.73,278 Main St,Debit Card,Pending,TRK23612847,1,FREESHIP,Facebook,51.73,21-04-2023
ORD200719,"Sunday, January 21, 2024",C46920,Laptop,2,681.06,703 Main St,Debit Card,Shipped,TRK86403837,3,FREESHIP,Facebook,1362.12,21-01-2024
ORD200726,"Friday, October 25, 2024",C18105,Laptop,4,583.02,338 Main St,Online,Delivered,TRK94006117,4,FREESHIP,Facebook,2332.08,25-10-2024
ORD200734,"Tuesday, January 23, 2024",C51898,Printer,4,224.61,630 Main St,Credit Card,Returned,TRK19767885,6,WINTER15,Facebook,898.44,23-01-2024
ORD200739,"Thursday, June 13, 2024",C35123,Phone,4,386.73,513 Main St,Cash,Delivered,TRK58979275,4,SAVE10,Facebook,1546.92,13-06-2024
ORD200751,"Tuesday, January 24, 2023",C35168,Tablet,2,599.86,455 Main St,Gift Card,Pending,TRK76960854,7,FREESHIP,Facebook,1199.72,24-01-2023
ORD200758,"Sunday, March 26, 2023",C69021,Tablet,3,624.84,917 Main St,Credit Card,Cancelled,TRK57148510,8,WINTER15,Facebook,1874.52,26-03-2023
ORD200759,"Monday, July 24, 2023",C96283,Desk,3,308.01,366 Main St,Cash,Pending,TRK91784124,3,FREESHIP,Facebook,924.03,24-07-2023
ORD200773,"Saturday, June 28, 2025",C99205,Phone,2,512.33,415 Main St,Cash,Cancelled,TRK48904015,7,NoCoupon,Facebook,1024.66,28-06-2025
ORD200777,"Friday, March 21, 2025",C66116,Chair,5,64.49,633 Main St,Online,Cancelled,TRK41967983,7,NoCoupon,Facebook,322.45,21-03-2025
ORD200783,"Monday, May 26, 2025",C19937,Printer,1,438.34,281 Main St,Gift Card,Returned,TRK46990083,5,FREESHIP,Facebook,438.34,26-05-2025
ORD200792,"Friday, June 16, 2023",C41709,Desk,2,356.35,746 Main St,Debit Card,Returned,TRK90995294,6,WINTER15,Facebook,712.7,16-06-2023
ORD200796,"Tuesday, April 29, 2025",C33313,Phone,3,579.55,882 Main St,Gift Card,Returned,TRK13349970,8,WINTER15,Facebook,1738.65,29-04-2025
ORD200797,"Monday, February 27, 2023",C36825,Laptop,2,438.76,426 Main St,Debit Card,Returned,TRK72557318,2,NoCoupon,Facebook,877.52,27-02-2023
ORD200800,"Friday, March 28, 2025",C34686,Tablet,1,68.39,412 Main St,Online,Returned,TRK99468332,3,WINTER15,Facebook,68.39,28-03-2025
ORD200821,"Saturday, December 14, 2024",C40771,Laptop,4,174.49,259 Main St,Credit Card,Delivered,TRK56310345,5,SAVE10,Facebook,697.96,14-12-2024
ORD200824,"Tuesday, August 29, 2023",C18826,Monitor,3,481.1,664 Main St,Credit Card,Returned,TRK12530495,3,FREESHIP,Facebook,1443.3,29-08-2023
ORD200838,"Thursday, April 11, 2024",C57798,Desk,4,577.08,384 Main St,Online,Pending,TRK68797566,8,NoCoupon,Facebook,2308.32,11-04-2024
ORD200841,"Thursday, September 19, 2024",C94658,Printer,2,443.22,742 Main St,Credit Card,Delivered,TRK51732528,5,NoCoupon,Facebook,886.44,19-09-2024
ORD200844,"Wednesday, December 4, 2024",C47486,Chair,1,320.92,883 Main St,Online,Returned,TRK75984759,5,FREESHIP,Facebook,320.92,04-12-2024
ORD200853,"Monday, October 16, 2023",C10002,Printer,3,490.01,894 Main St,Cash,Returned,TRK94641152,4,SAVE10,Facebook,1470.03,16-10-2023
ORD200856,"Monday, June 3, 2024",C94698,Phone,1,586.62,871 Main St,Debit Card,Shipped,TRK95768773,5,NoCoupon,Facebook,586.62,03-06-2024
ORD200858,"Sunday, August 20, 2023",C22167,Tablet,5,435.66,891 Main St,Online,Pending,TRK70269748,9,NoCoupon,Facebook,2178.3,20-08-2023
ORD200864,"Wednesday, May 3, 2023",C14240,Desk,1,491.11,592 Main St,Credit Card,Delivered,TRK58095246,4,SAVE10,Facebook,491.11,03-05-2023
ORD200867,"Sunday, May 26, 2024",C53252,Printer,4,142.58,351 Main St,Cash,Delivered,TRK65831261,4,FREESHIP,Facebook,570.32,26-05-2024
ORD200868,"Saturday, June 29, 2024",C70452,Monitor,4,316.32,309 Main St,Debit Card,Delivered,TRK42985882,7,NoCoupon,Facebook,1265.28,29-06-2024
ORD200873,"Sunday, May 12, 2024",C53488,Desk,3,136.84,448 Main St,Cash,Delivered,TRK27365050,3,SAVE10,Facebook,410.52,12-05-2024
ORD200874,"Tuesday, October 31, 2023",C92180,Chair,2,488.9,632 Main St,Cash,Delivered,TRK93315929,7,FREESHIP,Facebook,977.8,31-10-2023
ORD200880,"Wednesday, March 12, 2025",C85074,Laptop,4,233.7,506 Main St,Online,Shipped,TRK63133878,8,SAVE10,Facebook,934.8,12-03-2025
ORD200883,"Tuesday, May 13, 2025",C43595,Printer,5,561.48,451 Main St,Online,Delivered,TRK25317348,9,FREESHIP,Facebook,2807.4,13-05-2025
ORD200895,"Thursday, November 9, 2023",C81882,Chair,3,154.64,832 Main St,Debit Card,Pending,TRK62371264,6,WINTER15,Facebook,463.92,09-11-2023
ORD200902,"Saturday, July 13, 2024",C61162,Monitor,4,180.25,813 Main St,Debit Card,Cancelled,TRK76712124,7,NoCoupon,Facebook,721,13-07-2024
ORD200905,"Thursday, November 23, 2023",C67818,Laptop,1,442.39,101 Main St,Gift Card,Pending,TRK81978113,6,FREESHIP,Facebook,442.39,23-11-2023
ORD200913,"Thursday, February 16, 2023",C45599,Printer,5,475.95,505 Main St,Credit Card,Returned,TRK62277685,8,WINTER15,Facebook,2379.75,16-02-2023
ORD200914,"Monday, February 10, 2025",C70352,Desk,1,626.6,955 Main St,Gift Card,Returned,TRK51589589,4,WINTER15,Facebook,626.6,10-02-2025
ORD200923,"Saturday, February 11, 2023",C91582,Printer,3,649.93,836 Main St,Credit Card,Pending,TRK99938245,7,WINTER15,Facebook,1949.79,11-02-2023
ORD200943,"Wednesday, December 27, 2023",C43330,Monitor,3,193.49,355 Main St,Gift Card,Returned,TRK71594838,6,FREESHIP,Facebook,580.47,27-12-2023
ORD200952,"Thursday, February 27, 2025",C49111,Monitor,3,503.39,225 Main St,Online,Pending,TRK45303393,5,NoCoupon,Facebook,1510.17,27-02-2025
ORD200953,"Monday, February 6, 2023",C43721,Phone,1,131.61,971 Main St,Cash,Shipped,TRK89392104,2,FREESHIP,Facebook,131.61,06-02-2023
ORD200957,"Thursday, January 12, 2023",C73575,Monitor,5,643.89,851 Main St,Cash,Returned,TRK23387612,8,WINTER15,Facebook,3219.45,12-01-2023
ORD200961,"Monday, November 11, 2024",C55464,Phone,1,601.36,532 Main St,Online,Shipped,TRK81178598,1,NoCoupon,Facebook,601.36,11-11-2024
ORD200966,"Tuesday, May 20, 2025",C58503,Monitor,5,280.52,290 Main St,Credit Card,Cancelled,TRK12981657,7,WINTER15,Facebook,1402.6,20-05-2025
ORD200969,"Thursday, June 5, 2025",C19439,Desk,1,440.34,675 Main St,Gift Card,Shipped,TRK25383993,2,WINTER15,Facebook,440.34,05-06-2025
ORD200972,"Sunday, June 9, 2024",C66438,Laptop,1,90.27,816 Main St,Cash,Delivered,TRK32035271,5,SAVE10,Facebook,90.27,09-06-2024
ORD200979,"Wednesday, May 31, 2023",C75018,Monitor,3,669.06,299 Main St,Cash,Delivered,TRK51794806,7,SAVE10,Facebook,2007.18,31-05-2023
ORD200984,"Friday, February 28, 2025",C44176,Desk,1,77.64,706 Main St,Credit Card,Shipped,TRK68704764,1,FREESHIP,Facebook,77.64,28-02-2025
ORD200995,"Saturday, November 18, 2023",C99271,Monitor,2,113.29,959 Main St,Cash,Pending,TRK87832736,5,SAVE10,Facebook,226.58,18-11-2023
ORD200996,"Sunday, April 28, 2024",C28648,Monitor,4,473.86,101 Main St,Debit Card,Delivered,TRK92240846,7,SAVE10,Facebook,1895.44,28-04-2024
ORD200997,"Monday, November 27, 2023",C26210,Laptop,3,444.75,805 Main St,Cash,Delivered,TRK40616861,6,SAVE10,Facebook,1334.25,27-11-2023
ORD201006,"Monday, May 27, 2024",C27435,Tablet,5,420.98,860 Main St,Cash,Delivered,TRK91458233,7,SAVE10,Facebook,2104.9,27-05-2024
ORD201012,"Tuesday, December 3, 2024",C84570,Printer,4,30.05,301 Main St,Online,Returned,TRK12551882,6,NoCoupon,Facebook,120.2,03-12-2024
ORD201013,"Saturday, April 26, 2025",C91123,Laptop,4,300.56,842 Main St,Cash,Cancelled,TRK49568409,9,FREESHIP,Facebook,1202.24,26-04-2025
ORD201024,"Monday, January 29, 2024",C90612,Chair,3,367.75,731 Main St,Cash,Pending,TRK93022878,7,FREESHIP,Facebook,1103.25,29-01-2024
ORD201026,"Monday, May 1, 2023",C55454,Monitor,1,677.48,807 Main St,Online,Delivered,TRK13281370,1,WINTER15,Facebook,677.48,01-05-2023
ORD201034,"Sunday, June 16, 2024",C84524,Printer,4,517.98,766 Main St,Cash,Cancelled,TRK76751888,8,FREESHIP,Facebook,2071.92,16-06-2024
ORD201036,"Friday, May 31, 2024",C98278,Phone,3,413.83,552 Main St,Gift Card,Shipped,TRK49684737,8,SAVE10,Facebook,1241.49,31-05-2024
ORD201038,"Saturday, March 15, 2025",C77961,Tablet,3,362.53,422 Main St,Debit Card,Returned,TRK28969024,5,NoCoupon,Facebook,1087.59,15-03-2025
ORD201042,"Monday, December 9, 2024",C59724,Tablet,2,409.75,414 Main St,Debit Card,Shipped,TRK67878272,2,WINTER15,Facebook,819.5,09-12-2024
ORD201051,"Wednesday, March 5, 2025",C35043,Monitor,5,26.43,820 Main St,Gift Card,Shipped,TRK65097450,5,FREESHIP,Facebook,132.15,05-03-2025
ORD201057,"Tuesday, September 24, 2024",C46210,Laptop,3,428.88,535 Main St,Debit Card,Shipped,TRK81611937,3,WINTER15,Facebook,1286.64,24-09-2024
ORD201062,"Wednesday, August 23, 2023",C13501,Chair,5,85.52,301 Main St,Gift Card,Cancelled,TRK65149372,5,NoCoupon,Facebook,427.6,23-08-2023
ORD201069,"Saturday, February 25, 2023",C70506,Monitor,1,454.23,255 Main St,Gift Card,Returned,TRK12518384,3,NoCoupon,Facebook,454.23,25-02-2023
ORD201073,"Friday, October 11, 2024",C69471,Tablet,4,362.06,294 Main St,Debit Card,Returned,TRK11107152,4,NoCoupon,Facebook,1448.24,11-10-2024
ORD201096,"Saturday, May 3, 2025",C18169,Tablet,2,464.92,782 Main St,Debit Card,Returned,TRK49482923,2,NoCoupon,Facebook,929.84,03-05-2025
ORD201106,"Sunday, March 12, 2023",C34555,Chair,1,372.8,903 Main St,Cash,Cancelled,TRK72859458,6,SAVE10,Facebook,372.8,12-03-2023
ORD201116,"Saturday, October 14, 2023",C69149,Printer,2,531.49,562 Main St,Credit Card,Delivered,TRK61265132,7,WINTER15,Facebook,1062.98,14-10-2023
ORD201120,"Saturday, May 10, 2025",C22919,Tablet,1,195.86,267 Main St,Online,Pending,TRK82416295,3,NoCoupon,Facebook,195.86,10-05-2025
ORD201131,"Thursday, July 18, 2024",C21043,Phone,1,694.5,195 Main St,Credit Card,Pending,TRK41691086,3,WINTER15,Facebook,694.5,18-07-2024
ORD201133,"Tuesday, April 9, 2024",C20670,Printer,2,467.91,432 Main St,Gift Card,Returned,TRK76731303,5,WINTER15,Facebook,935.82,09-04-2024
ORD201134,"Saturday, June 8, 2024",C90993,Desk,4,38.28,950 Main St,Debit Card,Cancelled,TRK53964711,4,WINTER15,Facebook,153.12,08-06-2024
ORD201136,"Sunday, September 24, 2023",C71899,Tablet,3,668.33,799 Main St,Gift Card,Pending,TRK34856025,4,WINTER15,Facebook,2004.99,24-09-2023
ORD201144,"Thursday, February 16, 2023",C88463,Desk,5,507.94,292 Main St,Online,Cancelled,TRK88749996,9,NoCoupon,Facebook,2539.7,16-02-2023
ORD201145,"Monday, May 12, 2025",C28152,Desk,3,571.53,821 Main St,Debit Card,Delivered,TRK59642814,6,FREESHIP,Facebook,1714.59,12-05-2025
ORD201155,"Sunday, August 13, 2023",C41478,Printer,4,534.57,667 Main St,Credit Card,Delivered,TRK62068126,6,FREESHIP,Facebook,2138.28,13-08-2023
ORD201167,"Tuesday, October 17, 2023",C17966,Printer,2,92.87,360 Main St,Credit Card,Pending,TRK31169396,5,FREESHIP,Facebook,185.74,17-10-2023
ORD201171,"Monday, August 28, 2023",C39911,Phone,4,518.4,699 Main St,Credit Card,Delivered,TRK80431998,7,SAVE10,Facebook,2073.6,28-08-2023
ORD201186,"Saturday, November 18, 2023",C65497,Monitor,1,163.32,676 Main St,Cash,Shipped,TRK83702761,6,WINTER15,Facebook,163.32,18-11-2023
ORD201188,"Saturday, October 7, 2023",C75619,Printer,2,371.29,924 Main St,Gift Card,Shipped,TRK23086941,5,WINTER15,Facebook,742.58,07-10-2023
ORD201196,"Monday, March 4, 2024",C20095,Monitor,2,662.53,778 Main St,Online,Cancelled,TRK69207593,5,NoCoupon,Facebook,1325.06,04-03-2024
ORD200001,"Friday, August 23, 2024",C75739,Phone,2,151.35,823 Main St,Online,Shipped,TRK91186779,3,SAVE10,Referral,302.7,23-08-2024
ORD200012,"Tuesday, October 15, 2024",C38785,Monitor,2,180.5,179 Main St,Debit Card,Pending,TRK20419991,6,FREESHIP,Referral,361,15-10-2024
ORD200017,"Saturday, March 2, 2024",C60672,Tablet,1,423.4,382 Main St,Debit Card,Shipped,TRK11972116,3,NoCoupon,Referral,423.4,02-03-2024
ORD200023,"Wednesday, April 9, 2025",C42372,Phone,4,273.25,755 Main St,Debit Card,Cancelled,TRK36168083,5,FREESHIP,Referral,1093,09-04-2025
ORD200024,"Wednesday, October 30, 2024",C17470,Laptop,2,230.95,956 Main St,Online,Delivered,TRK28775057,3,WINTER15,Referral,461.9,30-10-2024
ORD200026,"Wednesday, March 6, 2024",C21944,Laptop,5,59.55,296 Main St,Online,Delivered,TRK80276812,6,NoCoupon,Referral,297.75,06-03-2024
ORD200029,"Friday, September 20, 2024",C33260,Desk,3,423.53,930 Main St,Credit Card,Delivered,TRK59744090,6,SAVE10,Referral,1270.59,20-09-2024
ORD200030,"Saturday, March 22, 2025",C44267,Monitor,2,426.7,895 Main St,Online,Pending,TRK54751444,5,SAVE10,Referral,853.4,22-03-2025
ORD200039,"Thursday, February 27, 2025",C96664,Printer,3,256.46,666 Main St,Credit Card,Delivered,TRK85508960,4,SAVE10,Referral,769.38,27-02-2025
ORD200044,"Monday, April 21, 2025",C73225,Phone,2,550.18,996 Main St,Gift Card,Returned,TRK73848522,3,FREESHIP,Referral,1100.36,21-04-2025
ORD200056,"Sunday, May 21, 2023",C54298,Tablet,3,479.21,566 Main St,Cash,Cancelled,TRK62902341,5,WINTER15,Referral,1437.63,21-05-2023
ORD200060,"Wednesday, August 21, 2024",C39256,Desk,1,417.1,634 Main St,Debit Card,Returned,TRK23412025,3,FREESHIP,Referral,417.1,21-08-2024
ORD200063,"Sunday, February 2, 2025",C96695,Chair,1,564.86,813 Main St,Debit Card,Shipped,TRK64283851,6,WINTER15,Referral,564.86,02-02-2025
ORD200066,"Friday, November 15, 2024",C18104,Chair,5,127.18,715 Main St,Cash,Cancelled,TRK15488568,9,SAVE10,Referral,635.9,15-11-2024
ORD200069,"Thursday, May 11, 2023",C43338,Monitor,3,478.65,552 Main St,Online,Shipped,TRK35241775,4,NoCoupon,Referral,1435.95,11-05-2023
ORD200071,"Tuesday, June 10, 2025",C37454,Monitor,3,434.45,923 Main St,Credit Card,Pending,TRK28252730,4,NoCoupon,Referral,1303.35,10-06-2025
ORD200083,"Tuesday, August 22, 2023",C15681,Laptop,4,540.41,989 Main St,Credit Card,Cancelled,TRK75112172,6,NoCoupon,Referral,2161.64,22-08-2023
ORD200086,"Wednesday, June 19, 2024",C88205,Printer,5,643.03,447 Main St,Online,Cancelled,TRK93504166,5,FREESHIP,Referral,3215.15,19-06-2024
ORD200091,"Wednesday, March 15, 2023",C98216,Laptop,5,492.75,196 Main St,Cash,Shipped,TRK40986666,6,WINTER15,Referral,2463.75,15-03-2023
ORD200093,"Saturday, January 14, 2023",C97262,Desk,4,431.01,837 Main St,Credit Card,Returned,TRK65990229,7,NoCoupon,Referral,1724.04,14-01-2023
ORD200095,"Friday, March 24, 2023",C76761,Printer,4,117.51,839 Main St,Debit Card,Returned,TRK60179774,7,NoCoupon,Referral,470.04,24-03-2023
ORD200109,"Sunday, September 17, 2023",C51157,Desk,3,592.87,131 Main St,Gift Card,Shipped,TRK18674578,3,FREESHIP,Referral,1778.61,17-09-2023
ORD200112,"Sunday, January 1, 2023",C81366,Monitor,1,410.6,423 Main St,Online,Cancelled,TRK17062206,2,WINTER15,Referral,410.6,01-01-2023
ORD200117,"Wednesday, March 8, 2023",C49187,Tablet,1,535.5,593 Main St,Gift Card,Cancelled,TRK81888598,5,WINTER15,Referral,535.5,08-03-2023
ORD200119,"Wednesday, June 11, 2025",C14683,Desk,2,534.67,187 Main St,Debit Card,Shipped,TRK47373682,7,FREESHIP,Referral,1069.34,11-06-2025
ORD200135,"Friday, August 4, 2023",C79909,Printer,2,68.81,642 Main St,Gift Card,Shipped,TRK86742257,5,SAVE10,Referral,137.62,04-08-2023
ORD200143,"Thursday, June 13, 2024",C66521,Chair,4,400.07,933 Main St,Online,Shipped,TRK34654244,5,NoCoupon,Referral,1600.28,13-06-2024
ORD200152,"Thursday, January 2, 2025",C77736,Chair,2,399.04,659 Main St,Cash,Cancelled,TRK90329250,3,FREESHIP,Referral,798.08,02-01-2025
ORD200155,"Monday, February 27, 2023",C62740,Phone,1,424.4,446 Main St,Online,Shipped,TRK20706408,6,WINTER15,Referral,424.4,27-02-2023
ORD200160,"Friday, February 17, 2023",C38669,Monitor,4,101.32,240 Main St,Cash,Pending,TRK81738254,7,NoCoupon,Referral,405.28,17-02-2023
ORD200163,"Tuesday, June 24, 2025",C99589,Tablet,1,641.39,277 Main St,Online,Cancelled,TRK16695001,1,NoCoupon,Referral,641.39,24-06-2025
ORD200175,"Saturday, February 8, 2025",C78170,Chair,5,68.34,332 Main St,Debit Card,Pending,TRK71410605,6,WINTER15,Referral,341.7,08-02-2025
ORD200176,"Saturday, June 28, 2025",C80151,Tablet,4,430.83,553 Main St,Gift Card,Pending,TRK88251529,8,WINTER15,Referral,1723.32,28-06-2025
ORD200181,"Saturday, August 31, 2024",C38966,Printer,5,404.39,247 Main St,Online,Shipped,TRK17205146,10,NoCoupon,Referral,2021.95,31-08-2024
ORD200184,"Thursday, April 4, 2024",C65180,Tablet,4,214.54,231 Main St,Gift Card,Cancelled,TRK39255469,7,NoCoupon,Referral,858.16,04-04-2024
ORD200185,"Sunday, February 2, 2025",C46877,Laptop,1,210.7,572 Main St,Online,Shipped,TRK96935978,2,WINTER15,Referral,210.7,02-02-2025
ORD200187,"Wednesday, February 8, 2023",C21227,Chair,1,590.87,689 Main St,Gift Card,Returned,TRK79129657,6,FREESHIP,Referral,590.87,08-02-2023
ORD200188,"Saturday, March 15, 2025",C97715,Chair,2,363.91,927 Main St,Gift Card,Shipped,TRK19515949,2,FREESHIP,Referral,727.82,15-03-2025
ORD200197,"Sunday, August 27, 2023",C80135,Laptop,5,221.51,723 Main St,Cash,Returned,TRK95222269,5,WINTER15,Referral,1107.55,27-08-2023
ORD200198,"Tuesday, June 11, 2024",C37594,Laptop,4,340.3,926 Main St,Cash,Cancelled,TRK94405162,8,SAVE10,Referral,1361.2,11-06-2024
ORD200220,"Tuesday, July 18, 2023",C79506,Laptop,2,373.17,497 Main St,Credit Card,Pending,TRK95188748,6,SAVE10,Referral,746.34,18-07-2023
ORD200224,"Saturday, September 23, 2023",C18567,Printer,4,91.46,507 Main St,Cash,Cancelled,TRK17554673,9,SAVE10,Referral,365.84,23-09-2023
ORD200242,"Tuesday, May 9, 2023",C94921,Printer,2,219.1,134 Main St,Online,Pending,TRK97794327,4,SAVE10,Referral,438.2,09-05-2023
ORD200248,"Sunday, July 2, 2023",C97187,Laptop,1,670.54,471 Main St,Cash,Shipped,TRK62283713,6,FREESHIP,Referral,670.54,02-07-2023
ORD200249,"Wednesday, February 7, 2024",C39106,Printer,1,546.19,245 Main St,Cash,Pending,TRK35464433,5,FREESHIP,Referral,546.19,07-02-2024
ORD200257,"Tuesday, April 23, 2024",C89732,Phone,1,406.22,712 Main St,Credit Card,Cancelled,TRK41059233,5,SAVE10,Referral,406.22,23-04-2024
ORD200258,"Monday, February 26, 2024",C87764,Tablet,2,103.41,294 Main St,Online,Shipped,TRK94082469,2,FREESHIP,Referral,206.82,26-02-2024
ORD200262,"Tuesday, January 10, 2023",C69476,Phone,4,249.07,642 Main St,Credit Card,Returned,TRK65869386,5,WINTER15,Referral,996.28,10-01-2023
ORD200266,"Saturday, June 8, 2024",C38840,Chair,4,583.07,589 Main St,Credit Card,Cancelled,TRK48484633,6,FREESHIP,Referral,2332.28,08-06-2024
ORD200268,"Friday, August 11, 2023",C37032,Phone,2,423.88,655 Main St,Debit Card,Delivered,TRK48639226,7,SAVE10,Referral,847.76,11-08-2023
ORD200271,"Tuesday, March 28, 2023",C59572,Monitor,1,542.07,791 Main St,Cash,Shipped,TRK16792991,6,WINTER15,Referral,542.07,28-03-2023
ORD200274,"Saturday, February 4, 2023",C50967,Phone,2,182.4,884 Main St,Gift Card,Cancelled,TRK65300814,5,SAVE10,Referral,364.8,04-02-2023
ORD200281,"Thursday, July 27, 2023",C87181,Desk,4,654.79,195 Main St,Cash,Pending,TRK60093390,9,NoCoupon,Referral,2619.16,27-07-2023
ORD200289,"Wednesday, July 26, 2023",C17136,Chair,4,160.49,333 Main St,Credit Card,Shipped,TRK55362541,8,WINTER15,Referral,641.96,26-07-2023
ORD200294,"Tuesday, April 1, 2025",C65414,Phone,2,297.71,208 Main St,Online,Shipped,TRK67562517,7,SAVE10,Referral,595.42,01-04-2025
ORD200296,"Wednesday, June 19, 2024",C48453,Desk,5,638.8,434 Main St,Debit Card,Cancelled,TRK52110494,10,WINTER15,Referral,3194,19-06-2024
ORD200310,"Saturday, February 24, 2024",C85863,Printer,3,132.48,968 Main St,Online,Shipped,TRK16094218,4,NoCoupon,Referral,397.44,24-02-2024
